,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
107,Yoi7EGQTub3lWg-x6ubJEQ,gordo-taqueria-san-francisco-3,Gordo Taqueria,https://s3-media1.fl.yelpcdn.com/bphoto/3BEupu_2WZCY_3fUGC_FBw/o.jpg,False,https://www.yelp.com/biz/gordo-taqueria-san-francisco-3?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,511,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.0,"['pickup', 'delivery']",$,+14156688226,(415) 668-8226,4266.503474097832,37.7805749,-122.4780676,5450 Geary Blvd,,,San Francisco,94121,US,CA,"['5450 Geary Blvd', 'San Francisco, CA 94121']"
108,GPK6hwD_EGKCRVD1cWESig,la-fonda-san-francisco,La Fonda,https://s3-media3.fl.yelpcdn.com/bphoto/UYq3UwXnqCccl9DqxWpqCg/o.jpg,False,https://www.yelp.com/biz/la-fonda-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,421,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,['delivery'],$,+14156819205,(415) 681-9205,2587.7457412546146,37.76425,-122.46553,712 Irving St,,,San Francisco,94122,US,CA,"['712 Irving St', 'San Francisco, CA 94122']"
109,MOCRPxBRD1xj5Jbus1wI-g,estrella-taqueria-san-francisco,Estrella Taqueria,https://s3-media4.fl.yelpcdn.com/bphoto/5PS-tiuIq2UN22f9oZ_juw/o.jpg,False,https://www.yelp.com/biz/estrella-taqueria-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,207,"[{'alias': 'mexican', 'title': 'Mexican'}]",2.5,"['pickup', 'delivery']",$,+14158611455,(415) 861-1455,1307.8596608219664,37.7718353271484,-122.431022644043,533 Haight St,,,San Francisco,94117,US,CA,"['533 Haight St', 'San Francisco, CA 94117']"
110,cJGnt41jthqAn4XLyShrxg,carmelinas-taqueria-san-francisco,Carmelina's Taqueria,https://s3-media3.fl.yelpcdn.com/bphoto/mvhGMFU4ZC0UEuorRvTC0Q/o.jpg,False,https://www.yelp.com/biz/carmelinas-taqueria-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,97,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'latin', 'title': 'Latin American'}]",3.5,"['pickup', 'delivery']",$,+14155021121,(415) 502-1121,1916.0207106305506,37.763811,-122.45793,500 Parnassus Ave,,,San Francisco,94143,US,CA,"['500 Parnassus Ave', 'San Francisco, CA 94143']"
111,bNXxYVpi5YvbhVHIi4MLWA,the-little-chihuahua-san-francisco-3,The Little Chihuahua,https://s3-media2.fl.yelpcdn.com/bphoto/p9IMcZ6BV5yNEKRyQvuGHQ/o.jpg,False,https://www.yelp.com/biz/the-little-chihuahua-san-francisco-3?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,402,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,['delivery'],$$,+14156484157,(415) 648-4157,1092.770016133122,37.7512174844742,-122.434661462903,4123 24th St,,,San Francisco,94114,US,CA,"['4123 24th St', 'San Francisco, CA 94114']"
112,GjIO1jUDyaRwV0nS7WfQ7Q,bellota-san-francisco,Bellota,https://s3-media2.fl.yelpcdn.com/bphoto/z8T_YGVvNpZ1V12DBrq1NQ/o.jpg,False,https://www.yelp.com/biz/bellota-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,686,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.0,['delivery'],$$$,+14154306580,(415) 430-6580,3022.413005035873,37.772,-122.40526,888 Brannan St,,,San Francisco,94103,US,CA,"['888 Brannan St', 'San Francisco, CA 94103']"
113,GhzBKgG7dtYD68vWczsETA,taqueria-gonzalez-san-francisco-4,Taqueria Gonzalez,https://s3-media1.fl.yelpcdn.com/bphoto/YvPheAqdy7d07UzUcoE-pQ/o.jpg,False,https://www.yelp.com/biz/taqueria-gonzalez-san-francisco-4?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,62,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,['delivery'],$$,+14154684293,(415) 468-4293,4463.674214433685,37.72984,-122.40423,2531 San Bruno Ave,,,San Francisco,94134,US,CA,"['2531 San Bruno Ave', 'San Francisco, CA 94134']"
114,waPEqR-RHpgtmzW_CWY0og,death-by-taco-san-francisco,Death by Taco,https://s3-media1.fl.yelpcdn.com/bphoto/vYTzAGotbTikU9u0Ixmpfg/o.jpg,False,https://www.yelp.com/biz/death-by-taco-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,371,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['restaurant_reservation', 'pickup', 'delivery']",$$,+14156587308,(415) 658-7308,4115.617134161979,37.7757568769427,-122.393562863754,301 King St,Ste B,,San Francisco,94158,US,CA,"['301 King St', 'Ste B', 'San Francisco, CA 94158']"
115,x24zCTZhA-LiVgYMWs6Wqw,ernest-san-francisco,Ernest,https://s3-media3.fl.yelpcdn.com/bphoto/zWjf-OJtPx9NcorxHf3Dyw/o.jpg,False,https://www.yelp.com/biz/ernest-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,110,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,[],$$$$,+14158292961,(415) 829-2961,2277.17682091514,37.76329,-122.410738,1890 Bryant St,Ste 100,,San Francisco,94110,US,CA,"['1890 Bryant St', 'Ste 100', 'San Francisco, CA 94110']"
116,xv8dq_jBNfQkHeX2wJGlAg,coqueta-san-francisco,Coqueta,https://s3-media2.fl.yelpcdn.com/bphoto/0JoOJgD4FTS6NrSY4Y7HCA/o.jpg,False,https://www.yelp.com/biz/coqueta-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,2230,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,"['pickup', 'delivery']",$$$,+14157048866,(415) 704-8866,5459.162007006186,37.798588,-122.396639,The Embarcadero,,Pier 5,San Francisco,94111,US,CA,"['The Embarcadero', 'Pier 5', 'San Francisco, CA 94111']"
117,nTzSRIX2OJHnwM8R1rhz4A,barrio-ghirardelli-square-san-francisco,Barrio Ghirardelli Square,https://s3-media1.fl.yelpcdn.com/bphoto/SrifgWJy9czhOL7R0GzOoA/o.jpg,False,https://www.yelp.com/biz/barrio-ghirardelli-square-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,24,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,[],$$,+14157412000,(415) 741-2000,5151.876973283588,37.80598625676592,-122.42294772194066,900 North Point,,,San Francisco,94109,US,CA,"['900 North Point', 'San Francisco, CA 94109']"
118,a5m_BP44_9mtD0QEfeuKeA,gallardos-mexican-restaurant-san-francisco,Gallardos Mexican Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/bPk_JWfZur1H4smBn93b6A/o.jpg,False,https://www.yelp.com/biz/gallardos-mexican-restaurant-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,483,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,['delivery'],$$,+14154369387,(415) 436-9387,1793.1922150486998,37.7620536,-122.4161007,3248 18th St,,,San Francisco,94110,US,CA,"['3248 18th St', 'San Francisco, CA 94110']"
119,SdOPi7Q1amwl5a-xbvY_ig,bonita-taqueria-y-rotisserie-san-francisco,Bonita Taqueria Y Rotisserie,https://s3-media4.fl.yelpcdn.com/bphoto/_8kDKyJS1f8al_X7rNIzlQ/o.jpg,False,https://www.yelp.com/biz/bonita-taqueria-y-rotisserie-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,326,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"['pickup', 'delivery']",$$,+14158015599,(415) 801-5599,4375.47618579196,37.8000984,-122.4403992,2257 Chestnut St,,,San Francisco,94123,US,CA,"['2257 Chestnut St', 'San Francisco, CA 94123']"
120,WMf6bHwvBftlZF-vUb6Cyw,mosto-san-francisco,Mosto,https://s3-media3.fl.yelpcdn.com/bphoto/Nl8hPWGi1iYQ3qsKbVfIfA/o.jpg,False,https://www.yelp.com/biz/mosto-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,275,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.0,['delivery'],$$,+14156496077,(415) 649-6077,1327.8135457173712,37.76095,-122.421331,741 Valencia St,,,San Francisco,94110,US,CA,"['741 Valencia St', 'San Francisco, CA 94110']"
121,J7_-faNq_Ag9qTOlDn81Pw,starbelly-san-francisco,Starbelly,https://s3-media2.fl.yelpcdn.com/bphoto/G1SweY3VbKx_BqAws9RytA/o.jpg,False,https://www.yelp.com/biz/starbelly-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1988,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"['pickup', 'delivery']",$$,+14152527500,(415) 252-7500,491.1178550023795,37.7640744,-122.4325634,3583 16th St,,,San Francisco,94114,US,CA,"['3583 16th St', 'San Francisco, CA 94114']"
122,4J7OOaWkSuKk9buCkILN_A,tato-san-francisco,Tato,https://s3-media3.fl.yelpcdn.com/bphoto/JJoHApCkkwdvqJIEuYgNFw/o.jpg,False,https://www.yelp.com/biz/tato-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,100,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"['pickup', 'delivery']",$$,+14159480974,(415) 948-0974,4876.591861252743,37.7363085992944,-122.390521690249,4608 3rd St,,,San Francisco,94124,US,CA,"['4608 3rd St', 'San Francisco, CA 94124']"
123,Qbr2JG96K6d31NqqAUxf9g,la-mar-cebichería-peruana-san-francisco-4,La Mar Cebichería Peruana,https://s3-media4.fl.yelpcdn.com/bphoto/hI4L8cMY1JY_UKq7ZYBpTw/o.jpg,False,https://www.yelp.com/biz/la-mar-cebicher%C3%ADa-peruana-san-francisco-4?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,3986,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'peruvian', 'title': 'Peruvian'}]",4.0,"['pickup', 'delivery']",$$$,+14153978880,(415) 397-8880,5447.477112361181,37.7974182368553,-122.395129846558,Pier 1 1/2 The Embarcadero,Ste 100,,San Francisco,94111,US,CA,"['Pier 1 1/2 The Embarcadero', 'Ste 100', 'San Francisco, CA 94111']"
124,_Iupdt0IslH_jU8zkKcWLA,pica-pica-arepa-kitchen-san-francisco,Pica Pica Arepa Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/hAWS9IidumamHodFIUikIA/o.jpg,False,https://www.yelp.com/biz/pica-pica-arepa-kitchen-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1566,"[{'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'latin', 'title': 'Latin American'}]",4.0,"['pickup', 'delivery']",$$,+14154005453,(415) 400-5453,1420.3301885993048,37.76646996177495,-122.42190694110414,401 Valencia St,,,San Francisco,94103,US,CA,"['401 Valencia St', 'San Francisco, CA 94103']"
125,3tdJB6kmuYEEgqRFF5VC9A,el-pípila-san-francisco-2,El Pípila,https://s3-media1.fl.yelpcdn.com/bphoto/DFT60UOej848jp65L_Zl-g/o.jpg,False,https://www.yelp.com/biz/el-p%C3%ADpila-san-francisco-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,74,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"['pickup', 'delivery']",$$,+14155292049,(415) 529-2049,3009.9410636187467,37.771543,-122.404963,879 Brannan St,,,San Francisco,94103,US,CA,"['879 Brannan St', 'San Francisco, CA 94103']"
126,3MF0TJ_CVtJ8aHet_QWahA,taqueria-zorro-san-francisco,Taqueria Zorro,https://s3-media4.fl.yelpcdn.com/bphoto/Fsl_r3dXv50h579soQbH6g/o.jpg,False,https://www.yelp.com/biz/taqueria-zorro-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,408,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"['pickup', 'delivery']",$,+14153929677,(415) 392-9677,4888.155154083169,37.7980712641743,-122.406754580191,308 Columbus Ave,,,San Francisco,94133,US,CA,"['308 Columbus Ave', 'San Francisco, CA 94133']"
127,tkLC24zVhWLCCFQp3NCKMw,alegrias-san-francisco,Alegrias,https://s3-media3.fl.yelpcdn.com/bphoto/Nc_icxzaW4lHJ9XSsK9TwQ/o.jpg,False,https://www.yelp.com/biz/alegrias-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,840,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"['restaurant_reservation', 'pickup', 'delivery']",$$,+14159298888,(415) 929-8888,4375.147090402924,37.80027,-122.43481,2018 Lombard St,,,San Francisco,94123,US,CA,"['2018 Lombard St', 'San Francisco, CA 94123']"
128,KRcMsXmeILmC8OXmcXOQgA,picaro-san-francisco,Picaro,https://s3-media4.fl.yelpcdn.com/bphoto/EORFcsjf-ABSH5MQxawzew/o.jpg,False,https://www.yelp.com/biz/picaro-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1694,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'basque', 'title': 'Basque'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.0,"['pickup', 'delivery']",$$,+14154314089,(415) 431-4089,1309.3084983212734,37.765051,-122.42246,3120 16th St,,,San Francisco,94103,US,CA,"['3120 16th St', 'San Francisco, CA 94103']"
129,OA0z9GHU34MDxCSwqUOdRQ,prubechu-san-francisco,Prubechu,https://s3-media2.fl.yelpcdn.com/bphoto/RvwPgJWeX1lpKjRmNY209Q/o.jpg,False,https://www.yelp.com/biz/prubechu-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,452,"[{'alias': 'guamanian', 'title': 'Guamanian'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,['pickup'],$$$,+14158530671,(415) 853-0671,1479.3306683041114,37.761345,-122.419646,2224 Mission St,,,San Francisco,94110,US,CA,"['2224 Mission St', 'San Francisco, CA 94110']"
130,N_-4AfYmNFKEkvgh3Qj5Eg,mexico-tipico-san-francisco-2,Mexico Tipico,https://s3-media3.fl.yelpcdn.com/bphoto/07Bt0W6VJ1R9B3N7ZjG4dw/o.jpg,False,https://www.yelp.com/biz/mexico-tipico-san-francisco-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,271,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,['delivery'],$$,+14153377562,(415) 337-7562,4003.9333942594853,37.7249,-122.43429,4581 Mission St,,,San Francisco,94112,US,CA,"['4581 Mission St', 'San Francisco, CA 94112']"
131,ywAzfZh5be5gceqyYEPT_Q,taqueria-el-jalapeno-san-francisco,Taqueria El Jalapeno,https://s3-media3.fl.yelpcdn.com/bphoto/2Ocgkhd1GROUx1LvL3awXA/o.jpg,False,https://www.yelp.com/biz/taqueria-el-jalapeno-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,147,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,['delivery'],$,+14155848600,(415) 584-8600,4458.351655854039,37.72432,-122.45703,1338 Ocean Ave,,,San Francisco,94105,US,CA,"['1338 Ocean Ave', 'San Francisco, CA 94105']"
132,6nPRtXL7lSg48stPsMLU4g,primavera-san-francisco,Primavera,https://s3-media4.fl.yelpcdn.com/bphoto/42V-qXByWmZaD4xiEJbU-g/o.jpg,False,https://www.yelp.com/biz/primavera-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,224,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,[],$$,+17079399350,(707) 939-9350,5486.081558132323,37.7957266353613,-122.392232702546,1 Ferry Plz,,Ferry Plaza Farmers Market,San Francisco,94111,US,CA,"['1 Ferry Plz', 'Ferry Plaza Farmers Market', 'San Francisco, CA 94111']"
133,Y8-8-mUg0c1cRCQ3_I6APg,los-amigos-s-f-cuisine-san-francisco,Los Amigos S F Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/o99aiw6tiZmcuzy--uFtFQ/o.jpg,False,https://www.yelp.com/biz/los-amigos-s-f-cuisine-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,37,"[{'alias': 'salvadoran', 'title': 'Salvadoran'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.0,"['pickup', 'delivery']",,+14158142354,(415) 814-2354,1315.6413223860418,37.764336,-122.422129,530 Valencia St,,,San Francisco,94110,US,CA,"['530 Valencia St', 'San Francisco, CA 94110']"
134,QHEvjDuIQc7ebYpEaB_TjA,rooftop-25-san-francisco-2,Rooftop 25,https://s3-media2.fl.yelpcdn.com/bphoto/iX_wct_bfl2jOHNAUP70sg/o.jpg,False,https://www.yelp.com/biz/rooftop-25-san-francisco-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,207,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,['restaurant_reservation'],$$,+14154955875,(415) 495-5875,4186.859438105963,37.77851,-122.39432,25 Lusk St,,,San Francisco,94107,US,CA,"['25 Lusk St', 'San Francisco, CA 94107']"
135,VhvVzBxyTkDKV1pFT1YwfA,la-playa-taqueria-san-francisco,La Playa Taqueria,https://s3-media4.fl.yelpcdn.com/bphoto/MUD3XN5i-HrjqBQwJinm0w/o.jpg,False,https://www.yelp.com/biz/la-playa-taqueria-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,390,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,"['pickup', 'delivery']",$,+14155928760,(415) 592-8760,6069.520776793464,37.752766,-122.504606,3817 Noriega St,,,San Francisco,94122,US,CA,"['3817 Noriega St', 'San Francisco, CA 94122']"
136,NZh4o98Jxg_579ORjDEJvw,taqueria-la-iguana-azul-san-francisco,Taqueria La Iguana Azul,https://s3-media4.fl.yelpcdn.com/bphoto/VqlIqmEK5G9vQjOrYBhnMQ/o.jpg,False,https://www.yelp.com/biz/taqueria-la-iguana-azul-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,171,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,"['pickup', 'delivery']",$,+14155842318,(415) 584-2318,5011.043379392035,37.715965,-122.44079,928 Geneva Ave,,,San Francisco,94112,US,CA,"['928 Geneva Ave', 'San Francisco, CA 94112']"
137,XBwZkkydL3AmpYuczv0rZg,taqueria-guadalajara-san-francisco-2,Taqueria Guadalajara,https://s3-media2.fl.yelpcdn.com/bphoto/nTTlcTtqbMSVKKYekSTzrw/o.jpg,False,https://www.yelp.com/biz/taqueria-guadalajara-san-francisco-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,323,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,['delivery'],$,+14156424892,(415) 642-4892,2097.7718953759377,37.7525062859058,-122.414980083704,3146 24th St,,,San Francisco,94110,US,CA,"['3146 24th St', 'San Francisco, CA 94110']"
138,GaO_9eTPY0bfyI6pKD29gw,artesano-san-francisco-3,Artesano,https://s3-media3.fl.yelpcdn.com/bphoto/wRMkQWDOcjK-bR-PKcr9OQ/o.jpg,False,https://www.yelp.com/biz/artesano-san-francisco-3?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,406,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.0,"['pickup', 'delivery']",$$,+14152215500,(415) 221-5500,3114.4313629181393,37.78663788931652,-122.4504221518097,3415 California St,,,San Francisco,94118,US,CA,"['3415 California St', 'San Francisco, CA 94118']"
139,-ll5zMoJ-WXrUPWHwATZmA,avatars-restaurant-sausalito,Avatar's Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/M7UCbkoRvOfW9_RSh7QkpA/o.jpg,False,https://www.yelp.com/biz/avatars-restaurant-sausalito?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1638,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.5,['delivery'],$$,+14153328083,(415) 332-8083,13296.835566011254,37.8686903295039,-122.501987684253,2656 Bridgeway Blvd,,,Sausalito,94965,US,CA,"['2656 Bridgeway Blvd', 'Sausalito, CA 94965']"
140,wU6crDGI3hS7WbUqGxqlXw,taqueria-las-pencas-south-san-francisco-4,Taqueria Las Pencas,https://s3-media4.fl.yelpcdn.com/bphoto/vSnNTIEJ7kF2u2V5yRZ62w/o.jpg,False,https://www.yelp.com/biz/taqueria-las-pencas-south-san-francisco-4?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,199,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"['pickup', 'delivery']",$,+16506348635,(650) 634-8635,12069.471467277988,37.654117,-122.411399,319 Baden Ave,,,South San Francisco,94080,US,CA,"['319 Baden Ave', 'South San Francisco, CA 94080']"
141,UBSuECrkskseP_rHmx1FQw,las-isletas-restaurant-san-francisco,Las Isletas Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/v_-IriiN_mVvVgrezKPWcg/o.jpg,False,https://www.yelp.com/biz/las-isletas-restaurant-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,72,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'nicaraguan', 'title': 'Nicaraguan'}, {'alias': 'salvadoran', 'title': 'Salvadoran'}]",3.5,"['pickup', 'delivery']",$$,+14156434436,(415) 643-4436,4861.560278886254,37.7370713,-122.3900866,4508 3rd St,,,San Francisco,94124,US,CA,"['4508 3rd St', 'San Francisco, CA 94124']"
142,787Z0zg2ouva-XHww6OzFA,lolas-taqueria-belvedere,Lola's Taqueria,https://s3-media2.fl.yelpcdn.com/bphoto/GfPwxzxRi3-qIKv3j19awA/o.jpg,False,https://www.yelp.com/biz/lolas-taqueria-belvedere?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,114,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,['delivery'],$$,+14157976196,(415) 797-6196,12713.744325286812,37.8738767617587,-122.458706174836,110 Main St,,Ark Row Shopping Center,Belvedere,94920,US,CA,"['110 Main St', 'Ark Row Shopping Center', 'Belvedere, CA 94920']"
